coordinate,in_range
"(120.03168229102414, 30.03134434218678)",True
"(120.04257662829265, 29.9688000492586)",False
"(119.94523870526433, 29.9879376798742)",False
"(119.97294246836839, 29.95699722295952)",False
"(120.03931202501268, 29.96701960715135)",False
"(120.01705869002765, 29.93937677897846)",False
"(120.02962068742026, 29.95865564657686)",False
"(120.01061450347615, 30.06425120510462)",False
"(119.99343385394664, 29.939982825245)",False
"(119.96563752076827, 29.95203708591582)",False
"(120.00916042428993, 30.01747144110387)",True
"(120.05633874254528, 29.98759021401253)",False
"(119.96621434207545, 29.93852642435244)",False
"(119.97824993483944, 29.95431632665498)",False
"(119.9669140696245, 30.05258376508566)",False
"(119.94629561976917, 30.02014907511341)",False
"(119.94715744976614, 30.02871257189403)",False
"(120.00366701147296, 29.93269772682736)",False
"(120.03852498974243, 29.94622708214245)",False
"(120.02813476084152, 30.05909404015281)",False
"(119.9633867159843, 29.96029889875777)",False
"(120.02456978448936, 30.06029089863056)",False
"(119.97095400819758, 29.95383694542413)",False
"(119.96073803957812, 30.04827773077523)",False
"(119.94949329981779, 29.98887484328052)",False
"(120.02948194807477, 29.95884929800878)",False
"(120.02837962598655, 30.05163720916223)",False
"(120.05581788012304, 29.98770494485132)",False
"(119.96638628038198, 29.93883926900734)",False
"(120.06324752721737, 29.99540521893225)",False
"(120.05741679366042, 30.00417119226772)",False
"(119.99675917274892, 29.94051967315467)",False
"(120.04459701840399, 30.0203887883864)",False
"(120.02185747354297, 29.95409072689607)",False
"(119.96528142338968, 30.04845995237584)",False
"(120.0, 30.05776370626531)",False
"(119.97565460180422, 30.05974028528324)",False
"(120.04369117044179, 30.04737590816376)",False
"(119.96692622528053, 29.9641369160429)",False
"(119.95025491045973, 29.96354703494568)",False
"(119.94538003043036, 30.02497106401013)",False
"(119.93822092762713, 30.01360813237952)",False
"(120.05454751466824, 29.97953459353638)",False
"(120.05035969590095, 30.04224871534896)",False
"(120.04346107890537, 30.0364611961725)",False
"(119.95640975230872, 29.97631476688434)",False
"(119.9442661119065, 29.96971638837005)",False
"(120.03097392020553, 30.0432331865128)",False
"(119.97750658020269, 29.93439927619968)",False
"(119.97137016139118, 29.93986610222677)",False
"(119.94731402062949, 29.97137250258006)",False
"(120.03610890582209, 30.05738820700218)",False
"(120.02559091949084, 29.93720337540798)",False
"(119.95774792115633, 29.95963864416258)",False
"(120.05252196470033, 30.03334104786088)",False
"(120.00680326695048, 29.93781544635868)",False
"(120.0543834721686, 30.0295498485137)",False
"(120.0, 30.06478978033179)",False
"(120.0068958326605, 30.06303064088179)",False
"(120.01312418998222, 29.94097708342432)",False
"(119.9773679761106, 30.05553589852248)",False
"(120.0244296857139, 30.04445022607323)",False
"(119.95004903297865, 30.03170897341061)",False
"(119.95017728433778, 30.0)",False
"(119.9833800270999, 30.04847116452778)",False
"(120.0141316527312, 29.93644625981793)",False
"(120.02249341979731, 30.06560072380032)",False
"(120.03503078417177, 29.94432526138004)",False
"(120.00371015426856, 30.068094091861)",False
"(120.05000822606186, 30.0187623337031)",False
"(120.02940386146192, 29.95326817997329)",False
"(119.95374166554035, 29.9611920769151)",False
"(119.9900043583553, 29.93949485975406)",False
"(120.0483525205042, 29.95943518246805)",False
"(119.95407900588881, 30.04386609214157)",False
"(120.02112707092982, 30.051842949308)",False
"(119.97762849665497, 29.93475483829673)",False
"(120.00906630063632, 29.94512030232667)",False
"(120.0547677877582, 29.992010880332)",False
"(120.01903426576001, 30.06764402766454)",False
"(119.94907724782207, 30.00369941573875)",False
"(119.94970354226433, 29.97700555171495)",False
"(120.0478918727621, 30.03040185627134)",False
"(119.97391349801806, 30.06401271640374)",False
"(120.03214315606132, 30.04486519794357)",False
"(119.94939470106914, 30.03708332240506)",False
"(119.98902725515856, 29.96498820156695)",True
"(119.94397043933782, 29.96955573147806)",False
"(120.02940386146192, 29.95326817997329)",False
"(119.9636808033493, 29.96061778826921)",False
"(120.02940386146192, 30.04673182002671)",False
"(120.03760070180519, 30.03591812158902)",False
"(119.99663865500796, 29.93830775808861)",False
"(120.0244296857139, 30.04445022607323)",False
"(120.05031355721783, 30.0110826129433)",False
"(120.03678283647594, 29.94865876778652)",False
"(119.9535601081291, 30.04436176993297)",False
"(120.02149873847664, 29.93730020523469)",False
"(120.03553559607775, 29.95039965742539)",False
"(120.02680464810183, 29.95122848971971)",False
"(119.94723069600701, 29.98837645748422)",False
"(119.9630347275076, 30.02102335427989)",True
"(119.96192432313327, 29.96362815783681)",False
"(119.94653575131757, 30.02905037847835)",False
"(119.98938549652385, 30.06425120510462)",False
"(119.96481223215795, 29.95088515370382)",False
"(119.95579591452766, 30.02020914798262)",False
"(120.03149893929576, 29.95603399542284)",False
"(120.03563755330796, 30.03404282131441)",False
"(119.95056684281197, 29.95852859415701)",False
"(120.02943647075817, 30.06182814187542)",False
"(120.0, 29.92756282346542)",False
"(119.98064336289784, 30.05645248324551)",False
"(120.04895194420133, 29.95323858865848)",False
"(119.95727508911523, 29.98397025652412)",False
"(120.02987167860047, 30.05435202411232)",False
"(120.03820438786003, 30.05332542393731)",False
"(120.03391841092545, 29.94609316613012)",False
"(120.04184756417582, 29.9734350828647)",False
"(119.97626333309279, 30.05824654176146)",False
"(119.97303878421727, 29.98130173791829)",True
"(120.05719630694811, 29.98740131752268)",False
"(119.96647258018963, 29.93899629296602)",False
"(119.96804122998267, 30.03929750013053)",False
"(120.01030971716233, 29.93759371284247)",False
"(119.97738532099632, 29.93404563092134)",False
"(120.04238399978718, 30.03555759244219)",False
"(120.00348910976155, 29.9359628351227)",False
"(119.9531740573804, 29.96071588826561)",False
"(119.95975868615182, 29.95636489547012)",False
"(120.0558819199295, 29.96963595366894)",False
"(119.94095299838845, 30.02215354623923)",False
"(120.01452366816326, 30.06531673615932)",False
"(120.05903911826684, 29.98699539979985)",False
"(119.9669140696245, 30.05258376508566)",False
"(120.05017703764298, 30.03676949456989)",False
"(119.98972470602946, 29.93780208166176)",False
"(119.96947002745829, 29.93587507519942)",False
"(119.9730443051299, 29.96972300757124)",True
"(119.97096404410507, 29.93901309653225)",False
"(119.96702178850371, 29.95944896283939)",False
"(119.99631133026668, 30.03313439797294)",True
"(120.02848152802352, 29.94817737835913)",False
"(120.0445385369889, 30.02827315203978)",False
"(119.95375439072856, 30.02935680492669)",False
"(119.99074036630529, 29.94395002789823)",False
"(120.01536913705944, 29.96184237771526)",True
"(120.02326967044841, 29.94289940382751)",False
"(119.94020388373002, 29.99127738497177)",False
"(119.94822095765566, 30.03286943926875)",False
"(120.01545975294701, 29.95996934444694)",True
"(119.95427002292143, 29.95041334044161)",False
"(119.99340975791685, 30.06023742200802)",False
"(120.0207778390924, 30.05098598203109)",False
"(119.95742770819191, 30.0461626678028)",False
"(119.96195035911171, 29.95874140531921)",False
"(119.95553718864153, 29.95752683891812)",False
"(119.96145520059106, 29.9631800278897)",False
"(119.98498414261174, 29.94663660340856)",False
"(120.05553381389306, 30.03525297573063)",False
"(119.95708679233296, 29.96855340549363)",False
"(120.04253470459545, 30.04063133447158)",False
"(119.95381882820271, 30.04411462723042)",False
"(119.99651089023845, 29.9359628351227)",False
"(119.94582765899212, 30.01606083730223)",False
"(119.9892858276379, 29.93514548395885)",False
"(119.9755703142861, 29.95554977392677)",False
"(119.97570677637052, 30.05102530427356)",False
"(120.01831183338862, 30.06507664545335)",False
"(119.99336182825202, 30.06067551812199)",False
"(119.98513655096008, 30.0668448196726)",False
"(120.02243420428536, 29.96487056685424)",True
"(120.00616782023614, 29.94362368092917)",False
"(120.02794489850633, 29.95558692284841)",False
"(120.01135629891883, 30.06874140582286)",False
"(120.0295951590819, 30.06216144963754)",False
"(119.9535601081291, 29.95563823006703)",False
"(119.95288428642407, 30.01037822102001)",False
"(119.98101642478474, 30.06746388346278)",False
"(120.0468259426196, 30.03928411173439)",False
"(120.0567275767936, 30.0082749991926)",False
"(120.02493927566627, 30.06119757956224)",False
"(120.04524789017536, 29.96203977808127)",False
"(120.01144794712386, 29.94851558618326)",False
"(119.95518973542677, 29.9831878632086)",False
"(120.02249115472445, 30.04724025229347)",False
"(119.95190450105754, 29.97386678983029)",False
"(120.02991001006109, 30.06282276026717)",False
"(120.03225332711982, 30.03965969672845)",False
"(120.02381360930318, 29.94156465209748)",False
"(120.05284255023386, 29.97128742810597)",False
"(120.02334815185317, 29.9427068211689)",False
"(120.01815996506468, 30.0148269549193)",True
"(120.03233993590408, 29.94860185060039)",False
"(120.04014163011438, 30.02941559565591)",False
"(119.95742770819191, 30.0461626678028)",False
"(120.05398846919377, 29.99607786727731)",False
"(119.99616332704579, 30.07041614490219)",False
"(119.9580593988733, 29.94842852909053)",False
"(119.94937889975485, 29.99261576842633)",False
"(120.03363897758794, 30.04695305542564)",False
"(120.04845995237584, 30.04629143548042)",False
"(120.04841475391946, 29.99293761390424)",False
"(119.96631249850925, 30.04142320225442)",False
"(120.05089078708434, 30.01120975989024)",False
"(120.05064214192582, 30.02315248759023)",False
"(120.04969964514153, 29.95830502700694)",False
"(120.04338151522452, 30.0533432638138)",False
"(120.0090142158398, 30.02475074615572)",True
"(119.9396806990422, 29.9956179475427)",False
"(119.9937555579411, 30.05707667286882)",False
"(120.01928586305495, 30.05624607493742)",False
"(119.99219825594213, 30.07131102974408)",False
"(119.96612529148685, 29.96326843471198)",False
"(119.98595694784586, 30.06315528020277)",False
"(120.05426349505619, 30.0344465748014)",False
"(119.96446440392225, 30.04960034257461)",False
"(119.94293419106222, 29.98308131685251)",False
"(119.94049108520888, 29.97767315088843)",False
"(120.00356803337247, 30.06548568459458)",False
"(119.94912678340982, 29.96770558072518)",False
"(120.02341326494654, 30.02601316008248)",True
"(119.98423988059727, 30.07087738092715)",False
"(120.02943647075817, 29.93817185812458)",False
"(119.95919039911298, 29.96101657319447)",False
"(120.01138745480431, 29.93107000286028)",False
"(119.99324349145206, 30.0617571633284)",False
"(120.05682439640914, 30.0)",False
"(119.98147888172032, 29.93417959730702)",False
"(119.94227418379458, 30.0263909896483)",False
"(120.00634516536499, 30.05799732376734)",False
"(119.97476902698106, 29.93808663493595)",False
"(119.94364197184433, 29.97885531612744)",False
"(119.9779405253181, 30.0114304888304)",True
"(120.044179355096, 29.95209473565029)",False
"(120.03863418066122, 30.03241172275358)",False
"(119.99649950648957, 30.06424609582352)",False
"(119.9554614630111, 30.02827315203978)",False
"(120.0584576662033, 30.00424680916002)",False
"(119.99617219248266, 29.98631805107191)",True
"(119.9520765785285, 30.02603971001245)",False
"(119.99398835246026, 29.94505116120994)",False
"(120.00396918655483, 29.92715177474749)",False
"(119.9438056456022, 29.97430916143433)",False
"(119.99636568170388, 29.93329775907005)",False
"(120.03201534976566, 30.044686806788)",False
"(119.9953964459652, 29.98126418063818)",True
"(120.02200170095999, 29.93583334500405)",False
"(119.98645460629251, 29.9390828200548)",False
"(119.94573650494381, 29.9655534251986)",False
"(119.94813112879915, 29.96199073784435)",False
"(120.04500181365157, 29.99008740963618)",False
"(119.95098863349689, 29.96888748687086)",False
"(119.96233601259911, 29.94742886333684)",False
"(120.00309000754211, 30.05671226644312)",False
"(120.02228193013303, 29.95319920146538)",False
"(120.04585906808327, 30.01010141857605)",False
"(120.05081692728294, 29.99258720262692)",False
"(120.01349924231708, 30.06070962506601)",False
"(120.05811137957814, 29.99152314189552)",False
"(120.03936716553645, 29.94505157891464)",False
"(119.95162517176679, 30.03070843736687)",False
"(120.01548044995141, 29.93038036577692)",False
"(120.01941234438794, 30.04763524434582)",False
"(120.04519913938124, 30.03312171439587)",False
"(120.0062444420589, 29.94292332713118)",False
"(120.04456700332265, 30.00981681429777)",False
"(120.06162127116401, 30.01357337336393)",False
"(120.01683123064967, 29.94018512476131)",False
"(120.00626977458506, 30.05730822218822)",False
"(119.97634052570993, 30.05805712161182)",False
"(120.00350049351043, 30.06424609582352)",False
"(119.9972796046294, 30.00784640622622)",True
"(120.0097443644936, 30.0589841214051)",False
"(120.03274791677545, 29.96449025553631)",False
"(120.03044803420453, 30.05540071287559)",False
"(119.95922917241025, 30.04420927533232)",False
"(120.04634598244324, 30.02518259143459)",False
"(119.95901337811112, 29.9823802611512)",True
"(120.06091717994519, 30.01806052494332)",False
"(120.04660950247077, 30.03415522176097)",False
"(120.04711571357593, 30.01037822102001)",False
"(120.04111851951969, 29.96550406836898)",False
"(119.95340611857279, 29.99661506633265)",False
"(119.95309138946435, 30.01033260224524)",False
"(119.97661245574801, 30.06820838470393)",False
"(120.04870656950227, 30.04652701682619)",False
"(120.01817303902939, 29.98437821702058)",True
"(119.97504108534685, 30.05242351669494)",False
"(120.06159617790118, 30.0)",False
"(120.02488786024513, 30.0168112046232)",True
"(119.96387417931462, 29.9555785644338)",False
"(119.9767397091755, 29.99265602015397)",True
